X,Y,xG,shotType,bodyPart,situation,playerReceivedBall,goal
0.6465131428763891,0.4891375925751935,0.15018425355620174,Open Play,Right Foot,Inside Box,Through Ball,
0.7203243828357424,0.6384109294035344,0.23952489992228504,Open Play,Left Foot,Inside Box,Through Ball,1
0.5218448509643775,0.31144687116986164,0.13082231113190432,Open Play,Left Foot,Outside Box,Pass,
,0.1590502047903536,0.05978892710858216,Set Piece,,Inside Box,Cross,0
0.7597354630622736,0.5408068345613433,0.2003887618817718,,,Inside Box,Pass,
0.747379913961551,0.4807929032440861,,Open Play,Left Foot,Inside Box,Pass,0
0.9194572407183061,0.7872286579720948,0.31018476553130575,Open Play,Right Foot,Inside Box,Pass,1
0.43072621685772683,0.26924705054999043,0.1101207028877714,Open Play,Right Foot,Outside Box,Pass,0
0.7673510913186077,0.44142576476906026,0.13530461595474322,Set Piece,,Inside Box,Cross,0
,0.10197777955742171,0.039732302826596205,Open Play,Right Foot,Outside Box,Through Ball,0
0.9383126694842692,0.8376539954688771,0.31878681491881056,Open Play,Left Foot,Inside Box,Pass,1
,0.20259496423589532,0.07092583162036077,Open Play,Right Foot,Outside Box,Pass,
,0.16282827960231594,0.0606565510761288,,,Outside Box,,0
0.6463435649515865,0.369374521562256,0.1307769990729748,,Head,,Cross,0
0.621137036356868,,0.13571865181667944,Open Play,Left Foot,Outside Box,Pass,0
0.6429165300243759,0.40558761815177663,0.13575168517688094,Open Play,,,,0
0.6461943561102395,0.41857843446875304,0.13486663068616997,,,Outside Box,Pass,0
0.7973813531748468,0.6707038741105025,0.27011258685400225,Open Play,Left Foot,Inside Box,Through Ball,1
0.747945446915398,0.5283677193350853,,Open Play,Left Foot,Inside Box,Pass,1
,0.399180156538859,0.1345628699097904,Open Play,Right Foot,Outside Box,Through Ball,0
0.6437476481338781,0.46807442259736914,0.150506266242987,Open Play,Right Foot,Inside Box,Pass,0
0.6439243584543225,0.40300318217534703,0.12972352616589175,Open Play,Left Foot,Inside Box,Pass,0
0.6454212932544252,0.4600331025479272,0.17029971709994923,Set Piece,Head,Inside Box,Cross,1
0.7276108749676591,0.4887805115905638,0.17927308228024091,Open Play,Left Foot,,Through Ball,
0.6105453169711491,0.33843480139318244,0.10050165715470796,Open Play,Right Foot,Inside Box,,0
,,0.24039348041732778,Open Play,Right Foot,Inside Box,Pass,1
,,0.11076816237834919,Set Piece,,Inside Box,Cross,0
0.641323556303403,0.40621441577183265,0.1344133653920731,Set Piece,Head,Inside Box,Cross,0
0.4689934536962,,,,,,Cross,0
,0.40548415272036603,0.12967878664994373,Open Play,Right Foot,,Pass,0
0.645327932900639,0.40312553362629827,,Set Piece,Head,Inside Box,Cross,0
0.23954429876923972,0.09986570526065869,,Open Play,Right Foot,Outside Box,Through Ball,0
0.2498894974801259,0.12019174265543531,,Open Play,Right Foot,Outside Box,Pass,0
0.7111313452447536,0.41797959429527076,0.15024550174730145,Set Piece,Head,Inside Box,Cross,
0.9185917466742228,0.8195107249702803,0.31968592153745357,Open Play,Left Foot,Inside Box,Pass,1
0.6440078083928633,0.4064545517171882,,Open Play,Left Foot,,Pass,
0.7599427764597917,,0.23931101476290612,Open Play,Left Foot,Inside Box,Pass,0
0.6463825632974801,0.4053641410579866,0.13471320797003303,Set Piece,Head,Inside Box,Cross,0
0.43006029923387357,0.2097667972161615,0.06994370977555962,,,Outside Box,,0
0.7504535997139901,0.4776715812038852,0.1791882816275587,Open Play,Right Foot,Inside Box,Pass,0
0.7304941550649959,0.46155983577598925,0.1403007813758652,,,Inside Box,,0
0.2807848990453958,0.1517507905101141,0.05053985877722353,Open Play,,Outside Box,Pass,0
,,0.05058070839973444,Open Play,Right Foot,Outside Box,Pass,0
0.7609115771261004,0.5103347848989266,0.1796747499177623,Open Play,Left Foot,Inside Box,,
0.39984586383537746,0.17206327810945526,0.05957862385625984,Open Play,,Inside Box,Pass,0
0.7480183829158945,0.45041085181913126,,Open Play,Left Foot,Inside Box,Through Ball,0
0.889406900684446,0.7301877292101847,0.2902182495772192,Open Play,Left Foot,Inside Box,Pass,1
0.6439873750770044,0.3695324330606321,0.1293935971988641,Open Play,Left Foot,Outside Box,Pass,0
0.9471277285157178,0.84953954704455,0.33008320817338055,Open Play,Right Foot,Inside Box,Pass,1
0.609654107793088,0.4043202381825186,0.1346787818776926,Open Play,Left Foot,Inside Box,Pass,0
,0.4051022048092228,0.14066736011636916,Open Play,Left Foot,Inside Box,Cross,
0.3419296144109501,0.16050924729859256,0.06076048214539473,Open Play,,Outside Box,Pass,0
0.38048806214065334,0.2588753498984252,0.10084164695692395,Set Piece,Head,,Cross,0
0.3308083333400785,0.19063638742783126,,Open Play,Right Foot,Outside Box,Pass,
0.25142417968198394,,0.06088389314308121,Open Play,Right Foot,Outside Box,Pass,0
0.3988283896890493,0.21101796357077895,0.07953329996539042,Open Play,Left Foot,Outside Box,Pass,0
,0.8397314515936108,0.3293202818978914,Open Play,Left Foot,Inside Box,Through Ball,1
0.30264459717621095,0.17104669478758794,0.06976472477132419,Open Play,Left Foot,Outside Box,Pass,0
0.7175578677224298,0.5210610389343957,0.1905938821404638,Open Play,Right Foot,Inside Box,Pass,0
0.8790974475638613,0.7369958719515849,0.2787211779619482,Open Play,Right Foot,Inside Box,Pass,1
0.5995049715611396,0.34812274398970533,0.11072918247967102,Set Piece,Head,Inside Box,Cross,0
0.5013647526964218,0.26005735351365045,0.08102571765042076,Open Play,Left Foot,Inside Box,Pass,0
0.8275354414153804,0.6701425113706088,0.24030747942235173,Open Play,Right Foot,Inside Box,,
0.2706887160695733,0.17092507344121122,0.07096039013027827,Open Play,Right Foot,Outside Box,Pass,0
0.6775729573173029,0.35828704787730503,0.13441839475105088,Open Play,Left Foot,Inside Box,Cross,0
0.818091465105949,0.528405308365807,0.13949753700564776,Open Play,Right Foot,Inside Box,Pass,0
0.8786588245681218,,0.31929107953616664,Open Play,Left Foot,Inside Box,Through Ball,
0.6013121164627449,,0.09056246806713864,Set Piece,,Inside Box,Cross,
0.8779395172855493,0.7879419312494311,0.2996606428518558,Open Play,,Inside Box,Pass,1
0.8268119378162827,,0.27915461450059587,Open Play,Right Foot,Inside Box,Pass,1
0.6984831521770065,0.4198371217913619,0.13474639166152402,Open Play,Left Foot,Inside Box,Through Ball,0
0.6885496349595961,0.4679220030802752,0.16988615766293266,Open Play,Left Foot,Inside Box,,0
0.279294395089942,0.16138384393953148,0.050023945853802196,Set Piece,Head,Inside Box,,0
0.8470664593627661,0.7494115430347399,0.2897746032752385,Open Play,Right Foot,Inside Box,Pass,1
0.44999263058741656,0.282130295170899,0.09001484304028229,Open Play,Right Foot,Outside Box,Pass,0
0.6005696621930804,,0.11061017055750991,Open Play,Right Foot,Outside Box,Cross,0
0.6456566919103357,,0.15937463767188423,Open Play,Right Foot,Outside Box,Through Ball,1
,,0.2498483106749692,Open Play,Left Foot,Inside Box,Pass,0
0.889659214290989,0.6676446015376795,0.24986696480662154,,Right Foot,Inside Box,,0
0.5699398423989434,0.29017025858627377,0.0907826133278079,Open Play,,Inside Box,,0
0.928312931217845,0.8372660911144698,0.31875648237300513,Open Play,Left Foot,Inside Box,Pass,
0.8493832522590842,0.5177563391966963,0.18901592717853014,Open Play,Left Foot,Inside Box,Cross,
,,0.051001637053982835,Open Play,,,Pass,
0.8899151346737875,0.7885680980705655,0.29922492142031487,Open Play,Right Foot,Inside Box,Pass,1
0.896664872796527,0.8371576809307053,0.31975000768760303,Open Play,Left Foot,Inside Box,Pass,1
0.7608897302369748,0.4684431375404468,0.16997195523603018,Open Play,Right Foot,Inside Box,Pass,0
0.8672201347638594,0.7092429374975571,0.2598474149027571,Open Play,Right Foot,Inside Box,Through Ball,1
0.6375489387662326,0.4045351023067991,0.13463970993581648,Open Play,Left Foot,,Pass,0
,,0.06038135382655109,,Right Foot,Inside Box,Cross,0
0.31157737316863104,0.13957535390830234,0.05086783896282078,,Right Foot,Outside Box,Cross,0
0.5087513274576061,0.3096599961660684,0.12972239612784037,Open Play,Right Foot,Outside Box,Pass,0
,0.4034187603951843,0.13439024919222936,Open Play,Left Foot,,Pass,0
0.6698137754044943,0.46886624241965996,0.16984568394488364,Open Play,Left Foot,Inside Box,Pass,1
0.7008176348145152,0.5607893981676373,0.23944990005977543,Open Play,Right Foot,,Pass,1
0.6426742427146088,0.40594294982718576,0.12087928704557424,Open Play,,Inside Box,,0
0.7777291429152251,0.537725274458219,,Open Play,Left Foot,Inside Box,Pass,1
0.3797035566103102,0.20926059323026103,0.08000849407634565,Open Play,Right Foot,Outside Box,Through Ball,0
0.38046655958736014,0.18043431897329423,0.07101583093915652,Set Piece,Head,Inside Box,Cross,0
0.7289284967922711,0.4306314179817591,0.13444471335306452,,,Inside Box,Cross,
0.7097586454073782,0.4799779126818039,0.17036491159587003,Open Play,Left Foot,Inside Box,Pass,0
,0.9066454293097201,0.34981586988047814,Open Play,Right Foot,Inside Box,Pass,1
0.5692049919557216,0.37149523744103036,0.13016124466849135,Open Play,Right Foot,Outside Box,Pass,0
0.645140321044582,,0.13039705340814134,Open Play,Right Foot,Outside Box,Pass,0
,0.11066453077938998,0.04015417904474447,Open Play,Right Foot,Outside Box,Pass,0
0.9001168608096957,0.7278132542459185,0.27878731983339855,Open Play,Left Foot,Inside Box,Pass,
0.6999065930774631,0.5380045450162696,0.2099980268956103,Open Play,Left Foot,,Through Ball,0
0.27237688190368664,0.1528149364492909,0.06096965927653414,Open Play,Right Foot,Outside Box,Through Ball,0
0.6427699934878017,0.40474023418943916,0.13435389537380343,Open Play,Right Foot,Outside Box,,0
0.7577212784214827,0.40455718349802744,0.17017828794445192,Open Play,Left Foot,Inside Box,Cross,0
,0.6109781226835624,0.20060770439273135,,Right Foot,Inside Box,Cross,0
0.489555751741628,0.250780712147026,0.0809680279015456,,Head,Outside Box,,0
0.6437076074700799,0.40444639965323476,0.13999841668404275,Open Play,Left Foot,,Pass,0
0.7796423316098817,0.520609298861228,0.18944710067874868,Open Play,Left Foot,Inside Box,Through Ball,1
,,0.08975686076172011,Open Play,Right Foot,Outside Box,Pass,
0.6429482987740711,0.5306632976181564,0.18912255977889036,Open Play,Left Foot,Inside Box,Pass,1
0.758178106729199,0.44850361900732966,0.15980960339909964,,Right Foot,Inside Box,,0
0.4085892205994983,0.27927897152569864,0.1098006236503059,,,Inside Box,,0
0.539194997679361,0.32894840194054353,0.12086743003039435,Open Play,Left Foot,Outside Box,Through Ball,0
0.6443029894475747,0.4042301924182591,0.13435903009039413,Open Play,Right Foot,Inside Box,Pass,0
0.747177779365757,0.4995989965019037,0.1602586580748253,Open Play,,Inside Box,Pass,0
0.5101527934860968,0.27032478818878836,0.10097475205285747,Set Piece,Head,Outside Box,Pass,0
0.4902391152749873,0.24168255592747243,0.09943562025771316,,,Inside Box,,0
0.5416481249447845,0.3311395420181249,0.11036140613046816,,Right Foot,,,0
0.6892728342754824,0.67710003548985,0.19973624311314508,Open Play,Right Foot,Inside Box,Through Ball,
0.451229011312578,0.18910982782568517,0.07990229175027348,Set Piece,Head,Inside Box,Cross,0
0.2500709877756665,,0.04094688093772682,Open Play,,Outside Box,Pass,0
,,0.11080460138308929,Open Play,Left Foot,Outside Box,Through Ball,0
0.6440252826830859,0.40294351665594774,0.13578200400275936,Set Piece,Head,Inside Box,Cross,0
0.7581755963045113,0.7178042950424495,0.28027641287843474,Open Play,Left Foot,,Through Ball,1
0.809846790624195,0.5188324961130555,0.18058054088913328,Open Play,Left Foot,,Pass,0
0.5810227423856271,0.4029948706820936,,Open Play,Left Foot,,Pass,0
0.45965071245756084,0.31224614990548666,0.09975651969364868,Set Piece,Head,Inside Box,Pass,0
0.47106853656083025,0.22133095002131795,0.07040693088391904,,Right Foot,,Pass,
0.7488571533435947,0.41093432455330625,0.15013560827715827,Open Play,Left Foot,Inside Box,Pass,0
0.6452579011682434,0.40634529595250024,0.13034232397397838,,Right Foot,,Cross,0
0.6176970202780402,0.4029481162258451,0.15049228970849207,Open Play,Left Foot,Outside Box,Through Ball,1
0.45011491147966554,0.22199394880766343,0.08969989051617602,Open Play,Left Foot,Outside Box,Through Ball,0
0.501648440385282,0.2889773961006622,0.09949754811894779,Open Play,Right Foot,,Cross,0
0.40942135793213164,,0.07065399030968457,Open Play,Right Foot,Inside Box,Pass,0
0.9090489926056474,0.7686660954917583,0.279515070449354,Open Play,Left Foot,Inside Box,Pass,0
0.7178499302470115,0.48907852550573616,0.20009620162770136,Open Play,Left Foot,Inside Box,Through Ball,1
0.6498045619547448,0.44115542187105933,0.16939792126201755,Open Play,Right Foot,Outside Box,Through Ball,0
0.8585557933955391,0.7481868562989402,,Open Play,Right Foot,Inside Box,Pass,
0.7994042110660838,0.6569960268586394,0.23901464330394948,Open Play,Left Foot,Inside Box,Pass,1
0.7305532647237624,0.4795634979210853,0.16936199560742823,Open Play,Left Foot,Inside Box,Cross,0
0.2899257085421465,0.109996563173829,0.05074951159068475,Open Play,Right Foot,Outside Box,Through Ball,0
0.22042759252031174,0.11910725569871622,,Set Piece,Head,Outside Box,Cross,0
,0.15973561187221813,0.06114448797045606,Open Play,Right Foot,Outside Box,Pass,0
0.31182035335343317,,0.05985613002138861,Open Play,Right Foot,Outside Box,Pass,0
0.4017362746567061,,0.12016735945343626,Open Play,Left Foot,Outside Box,Through Ball,0
,0.8192172509872311,0.31962012748916313,Open Play,,Inside Box,Pass,1
0.30921791765527706,0.18057878199991886,0.06994252157447,Open Play,,Outside Box,Pass,0
0.9263298805578067,0.7886574733009681,,Open Play,Left Foot,Inside Box,Through Ball,0
0.8482978416595991,0.7100860942201737,0.26908832252934123,Open Play,Left Foot,Inside Box,Pass,1
0.5915740210319885,,0.10079117692743872,Set Piece,Head,Inside Box,Cross,0
0.6986959938865428,0.4684199274620837,0.14043785846705778,Open Play,Left Foot,Inside Box,Through Ball,0
0.887655860299092,0.7175568346463326,0.278906841891116,Open Play,Right Foot,Inside Box,Pass,1
0.45164012557871436,0.24880852884035734,0.08004326338573656,,Right Foot,Inside Box,,0
0.8268810275746103,0.4708350994997604,0.18958660856061424,Open Play,Left Foot,Inside Box,Cross,0
0.6714713155884923,0.42859367300049717,0.13461025811838273,Open Play,Right Foot,Inside Box,Pass,0
0.7188459482797377,0.5005844391619736,0.19033030775183712,Open Play,Right Foot,Inside Box,Pass,1
0.32947074561583656,0.1395331031028007,0.05011762655728465,Set Piece,Head,Inside Box,Cross,0
0.8168440329207867,0.7183948948263159,0.26898321949381093,Open Play,Right Foot,Inside Box,Pass,1
0.9185811027527493,0.8176052119582293,0.320031450081481,Open Play,Left Foot,Inside Box,Pass,1
0.6195695545409199,0.3893503224959595,0.1356216668888562,Open Play,Right Foot,Inside Box,,0
0.5580393514948121,0.4011404480390252,0.13579969285976407,Open Play,Left Foot,,Cross,
,0.269088380535489,0.1002565507329003,Set Piece,Head,,Cross,0
0.9494634896539051,0.9096885029227261,0.34912562733899155,Open Play,Right Foot,Inside Box,Through Ball,1
0.3700327235267152,,0.07054766806450925,Open Play,,Outside Box,Pass,0
0.6457316231984052,,0.11052247489580427,,,Outside Box,Cross,0
,,,Open Play,Right Foot,Outside Box,Through Ball,
0.6463114782652627,0.3707901236641439,0.1343972906472572,Open Play,Right Foot,Inside Box,,0
0.847482352702084,0.5313166873551974,0.18938530662670822,,Right Foot,Inside Box,Cross,0
0.6807670780440341,0.47931862015291526,0.1397177666518197,Open Play,Right Foot,Inside Box,Through Ball,0
0.6389960928464555,0.41158212886195134,0.15021031511487112,Open Play,Right Foot,Inside Box,Pass,1
0.7400288593838067,,,Open Play,Left Foot,Inside Box,Cross,0
0.48195487241915574,0.3000295651540974,0.10973363915025931,Open Play,Right Foot,Outside Box,Pass,0
,0.8005479740822876,,Open Play,,Inside Box,Pass,1
0.7493743467464533,0.6471734851973784,0.20046768721192437,Open Play,Right Foot,Inside Box,Pass,1
0.868726604671957,0.6396971975470369,0.23923771383988285,Open Play,Right Foot,Inside Box,Pass,0
0.6441191008992673,0.37187600897782924,0.10996521703086248,Open Play,Right Foot,Inside Box,Pass,
0.8470714187698657,0.5588905292717886,0.1997166685306987,Open Play,Right Foot,Inside Box,Cross,0
0.6601877100437938,0.4033901469369998,0.13028044316841336,Open Play,Left Foot,Inside Box,,0
0.757438215837239,0.4310811132723552,0.13542523422517794,Set Piece,Head,Inside Box,,0
0.6179704929055104,,0.11971180499895515,Open Play,Right Foot,Outside Box,Through Ball,0
0.7100068566432722,0.4884258761489416,0.17001432915860804,Open Play,Right Foot,Inside Box,Pass,0
0.9363728989360274,0.8477950056679074,,Open Play,Left Foot,Inside Box,Pass,1
,0.7676218476489802,0.2902539618492771,Open Play,Right Foot,Inside Box,Through Ball,1
0.6425443413730758,,,Open Play,Right Foot,Inside Box,Pass,0
0.637813464049726,0.4062572232747874,0.15068222061761677,Open Play,Left Foot,Inside Box,Through Ball,1
0.24036235812815004,0.10963505247702182,0.04059639110709566,Open Play,Right Foot,Outside Box,Pass,0
0.40119088029130134,0.18278570194183172,0.06987380041730702,Set Piece,Head,Inside Box,Cross,0
0.2997858430283118,,0.04053158924713482,Set Piece,Head,Outside Box,,0
0.8005601154615826,0.5493670631943315,0.19981031254924742,Open Play,Left Foot,Inside Box,Through Ball,0
0.8199129736102018,0.7796412103317879,0.28883436554614306,Open Play,Right Foot,Inside Box,Through Ball,
0.28032602809363555,0.12182718381127672,0.04034298959235129,Open Play,Left Foot,Outside Box,Pass,
0.6452166154007185,0.4056449763938336,0.13038398674299553,,,,Cross,0
0.617923865078985,0.40552654302929947,0.13946644322829102,Open Play,Right Foot,,Through Ball,0
0.6434723362787029,0.4899437664309664,0.19046470355850334,Open Play,Left Foot,Inside Box,Pass,1
,0.1108909324531892,0.041178822441915064,Open Play,Left Foot,Outside Box,Pass,0
0.259357169281543,0.1608831215111386,,Open Play,Right Foot,Outside Box,Through Ball,
0.6686299956998996,0.40416440773612206,0.1343072405725798,Open Play,Left Foot,,Pass,0
0.6453091988327223,0.2803878039544292,0.1343476750584292,Open Play,Left Foot,,,0
0.9277542928288793,0.8176514368459673,0.30991621463067687,,Right Foot,Inside Box,,1
0.5809776980612453,0.3415135217480253,0.10947524700549802,Set Piece,Head,,Cross,0
0.8203149861645892,0.649293583195643,0.24970286144335113,Open Play,Left Foot,Inside Box,Pass,1
0.9275314640450436,0.809908753624315,0.29872055337486014,Open Play,Left Foot,Inside Box,Pass,1
0.37221577130565386,0.20974973120683577,0.08102302753905283,,Right Foot,,,0
0.8802945303404361,0.7788526726843388,0.2893900441481345,Open Play,Left Foot,Inside Box,Through Ball,1
0.645834862220537,0.3285026902036098,0.10935481666551239,Open Play,Left Foot,Inside Box,Pass,
0.49146924431607253,0.3407005435426856,0.1298421160239428,,Right Foot,Inside Box,Pass,0
0.30144437274749414,0.110376596876677,0.04042223059156934,,Right Foot,Outside Box,Pass,0
0.5785113902700499,0.38875668344680486,0.11049819968239091,Open Play,Right Foot,Inside Box,Through Ball,
0.8497256733460061,0.7688306030163665,0.2896498976675347,Open Play,,Inside Box,Pass,1
0.48107372332381315,0.2517906648283822,0.08097642890671541,Set Piece,Head,Inside Box,Cross,0
0.5810181372262133,0.2586613396631395,0.0809624436407859,Set Piece,Head,Inside Box,Cross,0
0.687675524493141,0.4044872472076772,0.13469341196784426,,Right Foot,,Cross,0
0.5198557266874795,,0.10981364112434672,Open Play,Right Foot,Inside Box,Pass,0
0.6428072029011518,0.406794587213501,0.14038537164764264,Set Piece,Head,Inside Box,Cross,0
0.22217712009971263,0.10253865809107926,0.04003096401910644,Open Play,,Outside Box,Pass,0
0.2507535541849262,0.1529094960367986,0.04958070031852779,Open Play,Right Foot,Outside Box,Pass,0
0.31927144811937164,0.15247086624525885,,Set Piece,Head,Outside Box,Cross,
0.876684506930899,0.7972430779481303,,Open Play,Right Foot,Inside Box,Pass,1
0.7212690384614682,0.4790780560968537,0.18937989227503513,Open Play,Left Foot,Outside Box,Through Ball,0
0.7400126034044491,0.4391778825204932,0.15052924137372128,Open Play,Left Foot,Inside Box,,0
0.3795527855443825,0.19965695763999297,0.06113778433160852,,,,,0
0.6980107390817849,0.480245769264388,0.14950776412286534,,Right Foot,Inside Box,Cross,0
0.8102242838190561,0.5475353311248801,0.19974471034124935,Open Play,Left Foot,Inside Box,Pass,0
0.7093120810591894,,0.1703269615384243,,Right Foot,Inside Box,Cross,0
0.4021887711006035,,,Open Play,Left Foot,Outside Box,Pass,0
0.5309529527654923,0.32227978452190764,0.13012850622604585,Open Play,Right Foot,Outside Box,Through Ball,0
0.6078785690335968,0.32965239788582507,0.11089688783033311,Open Play,Left Foot,Inside Box,Cross,0
0.6798448922575683,0.403681282215867,,Open Play,,Inside Box,Pass,0
0.4804293256686641,0.18188259366589485,0.060844576518445284,,Right Foot,Inside Box,,
0.9064424948487213,0.6890658297094447,,Open Play,Left Foot,Inside Box,Through Ball,1
0.646536095300773,0.3819953161831143,0.13470628577263927,Open Play,Left Foot,,Pass,0
0.82777542160842,0.7494836019972313,0.2994679902526036,Open Play,Right Foot,,Pass,1
0.9399584220393471,0.8499899699281314,0.3293345718186702,Open Play,Left Foot,Inside Box,Through Ball,1
0.8096725506066663,,0.2001983938850395,Open Play,Left Foot,Inside Box,Cross,0
0.4605519317986678,0.30004297977748806,0.10975004962718388,Open Play,Right Foot,Outside Box,Through Ball,0
0.2595104659269509,0.15269530713243296,0.0602958825544241,Set Piece,Head,Outside Box,Cross,0
0.2710903752319768,0.12922951770747926,0.04965413902777799,Open Play,Right Foot,Outside Box,Pass,0
0.3089795151098084,0.1914158137455084,0.07020572911161532,Open Play,Right Foot,Outside Box,Pass,0
0.39252151787840994,0.24908210306336842,0.09079147311299954,Open Play,Left Foot,Outside Box,Through Ball,0
0.8604719960108889,0.7372143387247867,0.27877287427225683,Open Play,Right Foot,Inside Box,Pass,1
,0.25127027527078505,0.10951329067269913,Open Play,Right Foot,Outside Box,Through Ball,0
,0.35817068658741297,0.13062789578595943,Open Play,Left Foot,,Pass,0
0.6984021895367627,0.46041282654696203,0.16049044979995136,Open Play,Left Foot,Inside Box,Pass,1
0.6200004178693298,0.3996163040882856,,,Right Foot,Inside Box,,0
0.7789229066591168,0.6370980299336751,0.1999544519163855,Open Play,Left Foot,Inside Box,Pass,0
0.5987041454683711,0.3489611640655812,0.10062349299237874,,,Outside Box,,
0.25984972794939093,0.12164480835603336,0.0503417543203844,Open Play,Left Foot,Outside Box,Pass,0
0.6176446981058616,0.22043707636982657,0.10942863099855721,Open Play,Left Foot,Inside Box,Cross,0
0.5988883688004922,0.28137753527609244,0.079616486840819,Open Play,Left Foot,Inside Box,Pass,0
0.7486241428893298,0.6104473166784486,0.24034834304425362,Open Play,Right Foot,Inside Box,Pass,1
,0.11098357001610404,,Set Piece,Head,Inside Box,Cross,0
0.8996886908445985,0.777439916992871,0.3086586364361016,Open Play,Right Foot,Inside Box,,1
0.7778539446656132,,0.26899972490247626,Open Play,Left Foot,Inside Box,Pass,1
0.6878875902947018,0.5110817915318194,0.19016026795253474,Open Play,Left Foot,Inside Box,Through Ball,0
0.6480671503168509,0.47978090087795755,0.16997443145842636,Open Play,Right Foot,Inside Box,,0
0.5292005640725778,0.39040542457893646,0.13450124961554455,Set Piece,Head,Inside Box,Cross,1
0.9464755498897766,0.9062339485004645,0.3493259895954819,Open Play,Left Foot,Inside Box,Through Ball,
0.33106873172056683,0.1895165891630968,0.06995816033747587,Open Play,Right Foot,Outside Box,Pass,0
0.7605611851452823,0.49898820358960716,,Open Play,Right Foot,Inside Box,,0
0.7795905781980852,0.5077456210693545,0.18037767001233673,Open Play,Right Foot,,Pass,0
0.6796919854403356,0.40613611167189073,0.13547026410525534,Open Play,,Inside Box,Pass,0
0.550723181009323,0.3114571611523836,0.09971555037421942,Set Piece,Head,,Cross,0
0.7489526618077291,0.5695747143069686,0.19065413250216406,Open Play,Right Foot,Inside Box,Pass,
0.9180344996936813,0.7875978812484237,0.2887344027638715,Open Play,Left Foot,Inside Box,Pass,1
0.7102846167614388,0.4598410600617137,0.16965068194339414,Open Play,Left Foot,Inside Box,Pass,0
0.32065258799773416,0.1523220205851195,,,Head,Outside Box,Pass,0
0.8883012327992774,0.7896176814382325,0.3096038777053203,Open Play,Right Foot,Inside Box,Pass,1
0.6784211282665986,0.5386503902643512,,Open Play,Right Foot,,Pass,0
0.6593311624954444,0.4047159535402225,0.13573173937226782,Open Play,Left Foot,Inside Box,Pass,0
0.5517551838749943,0.3996768753173027,0.13467489703825242,Open Play,Right Foot,Inside Box,Through Ball,0
0.7309852331493384,0.47797080188920255,0.17012846085409367,Open Play,,Inside Box,Cross,0
0.909300780387094,0.7091814554776212,0.2487844924322146,Open Play,Left Foot,Inside Box,,0
0.6784743437253863,0.4032243412748281,0.13533533063348618,Open Play,,Outside Box,,0
0.5491940776994103,0.2897099284527444,0.1001335500597699,Open Play,Right Foot,Outside Box,Pass,
0.8079452643869823,0.5683104656948795,0.20960520989064169,Open Play,Right Foot,Inside Box,Through Ball,0
,0.43077140048794416,0.17011186102788792,Open Play,Right Foot,Inside Box,Pass,1
,0.8473144851815109,0.3285313610744936,Open Play,Right Foot,Inside Box,Pass,1
0.3720857702060171,0.18105678401897482,0.050018427422494405,Open Play,,Inside Box,Through Ball,
0.6500424737246898,0.4586689984170232,0.17926871419274817,Open Play,Left Foot,Inside Box,Pass,1
0.24011379877605116,0.11200323353216407,0.04119136852836479,Open Play,,Outside Box,Pass,0
0.6450791661038195,0.4062943835255296,0.14002430003374766,Set Piece,Head,Inside Box,Cross,0
0.5007961672361639,0.22899367142943006,0.06072351135553258,Set Piece,Head,Outside Box,Cross,0
0.830700752086897,0.5177958251462575,0.16946652669044304,,Right Foot,Inside Box,Pass,
0.7298517915274948,0.547886119944078,0.23917794737334797,Open Play,,Inside Box,,1
0.5119767138605875,,0.10008812619709336,Open Play,Left Foot,Outside Box,Pass,0
0.6426092415194007,0.4032798346427023,0.1299576539406415,Set Piece,,,,0
0.399822944965531,0.23867577418042032,0.09044559121555194,Open Play,Right Foot,Outside Box,Pass,0
0.748325034329177,0.5698024695937967,0.23961610593347743,Open Play,Left Foot,Inside Box,Pass,1
0.30224237989430713,,,,Right Foot,Outside Box,,0
0.3711605272015849,0.2520570559965273,0.09024601707174065,Open Play,Left Foot,Outside Box,Through Ball,0
,0.4066039496480752,0.11928237403776915,Set Piece,Head,,Cross,
0.7000081277749771,,0.13502923987426454,Open Play,Left Foot,Inside Box,Cross,
0.6285827677645034,0.3696335861412721,0.11941264888394246,,,,Cross,0
0.669576848934698,0.40405831631261024,0.1351768520759681,,,Inside Box,Pass,0
0.8278383826805283,0.7274187392410316,0.27990949825137945,Open Play,Right Foot,Inside Box,Pass,1
0.8104119080613532,0.6377108198553416,0.23885344032726272,Open Play,Left Foot,Inside Box,Through Ball,
0.3291466777097297,0.20246363730670863,0.0605622451815314,Open Play,,Outside Box,Pass,0
0.780298231809783,0.6873540871656978,0.2599693787911659,Open Play,Left Foot,Inside Box,Through Ball,1
0.9494678681714643,0.8201320822337512,0.308906296544101,Open Play,Left Foot,Inside Box,Through Ball,0
0.530283313215774,0.4065331975000581,0.13423179843917335,Set Piece,Head,Inside Box,Cross,0
,0.3893488665418259,0.13478991840652882,Open Play,Left Foot,Outside Box,Pass,0
0.6460206751256352,0.4046301863840204,0.11987919907528269,Open Play,,Inside Box,,0
0.9381969927049228,0.8497182866791233,0.3296812559694617,Open Play,Left Foot,Inside Box,Through Ball,1
0.8604965440085184,0.6397675626881867,0.2093833167315974,Set Piece,Head,Inside Box,,0
0.47899482843777264,0.2308911327179819,0.09995954566033356,Set Piece,Head,Inside Box,Cross,0
,0.1521833542882891,0.05078873873817774,,,Outside Box,Cross,0
